2024-06-15 21:56:01.567 [main] INFO  o.d.chzzkbot.GuribotApplication - Starting GuribotApplication using Java 21.0.1 with PID 34152 (C:\Users\gs521\IdeaProjects\guribot\build\classes\java\main started by gs521 in C:\Users\gs521\IdeaProjects\guribot)
2024-06-15 21:56:01.570 [main] INFO  o.d.chzzkbot.GuribotApplication - The following 1 profile is active: "local"
2024-06-15 21:56:01.631 [main] INFO  o.s.b.d.c.l.DockerComposeLifecycleManager - Using Docker Compose file 'C:\Users\gs521\IdeaProjects\guribot\compose.yaml'
2024-06-15 21:56:03.061 [main] INFO  o.s.b.d.c.l.DockerComposeLifecycleManager - There are already Docker Compose services running, skipping startup
2024-06-15 21:56:04.425 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-06-15 21:56:04.561 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 127 ms. Found 1 JPA repository interface.
2024-06-15 21:56:04.772 [main] WARN  o.m.s.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[org.dendrocopos.chzzkbot]' package. Please check your configuration.
2024-06-15 21:56:04.857 [main] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=3c1abcb0-0109-3688-bfc3-ed004ff4a23d
2024-06-15 21:56:05.179 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [lbRestClientPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
2024-06-15 21:56:05.182 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'deferringLoadBalancerInterceptor' of type [org.springframework.cloud.client.loadbalancer.DeferringLoadBalancerInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [lbRestClientPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-06-15 21:56:05.188 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [loadBalancerWebClientBuilderBeanPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
2024-06-15 21:56:05.190 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [loadBalancerWebClientBuilderBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-06-15 21:56:05.192 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [loadBalancerWebClientBuilderBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-06-15 21:56:05.493 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-06-15 21:56:05.508 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-06-15 21:56:05.509 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.24]
2024-06-15 21:56:05.610 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-06-15 21:56:06.264 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.InsertOrUpdateGeneratorDB2
2024-06-15 21:56:06.264 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.InsertOrUpdateGeneratorH2
2024-06-15 21:56:06.264 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.InsertOrUpdateGeneratorHsql
2024-06-15 21:56:06.265 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.InsertOrUpdateGeneratorInformix
2024-06-15 21:56:06.265 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.InsertOrUpdateGeneratorMSSQL
2024-06-15 21:56:06.265 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.InsertOrUpdateGeneratorMySQL
2024-06-15 21:56:06.266 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.InsertOrUpdateGeneratorOracle
2024-06-15 21:56:06.266 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.InsertOrUpdateGeneratorPostgres
2024-06-15 21:56:06.266 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.InsertOrUpdateGeneratorSQLite
2024-06-15 21:56:06.267 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.InsertOrUpdateGeneratorSybaseASA
2024-06-15 21:56:06.267 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.InsertSetGenerator
2024-06-15 21:56:06.269 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.LockDatabaseChangeLogGenerator
2024-06-15 21:56:06.269 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.MarkChangeSetRanGenerator
2024-06-15 21:56:06.270 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.ModifyDataTypeGenerator
2024-06-15 21:56:06.270 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.RawParameterizedSqlGenerator
2024-06-15 21:56:06.270 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.RawSqlGenerator
2024-06-15 21:56:06.271 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.ReindexGeneratorSQLite
2024-06-15 21:56:06.271 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.RemoveChangeSetRanStatusGenerator
2024-06-15 21:56:06.272 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.RenameColumnGenerator
2024-06-15 21:56:06.272 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.RenameSequenceGenerator
2024-06-15 21:56:06.272 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.RenameTableGenerator
2024-06-15 21:56:06.273 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.RenameViewGenerator
2024-06-15 21:56:06.273 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.ReorganizeTableGeneratorDB2
2024-06-15 21:56:06.273 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.RuntimeGenerator
2024-06-15 21:56:06.274 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.SelectFromDatabaseChangeLogGenerator
2024-06-15 21:56:06.274 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.SelectFromDatabaseChangeLogLockGenerator
2024-06-15 21:56:06.275 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.SetColumnRemarksGenerator
2024-06-15 21:56:06.275 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.SetNullableGenerator
2024-06-15 21:56:06.275 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.SetTableRemarksGenerator
2024-06-15 21:56:06.276 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.SetViewRemarksGenerator
2024-06-15 21:56:06.276 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.StoredProcedureGenerator
2024-06-15 21:56:06.276 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.TableIsEmptyGenerator
2024-06-15 21:56:06.277 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.TableRowCountGenerator
2024-06-15 21:56:06.277 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.TagDatabaseGenerator
2024-06-15 21:56:06.277 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.UnlockDatabaseChangeLogGenerator
2024-06-15 21:56:06.278 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.UpdateChangeSetChecksumGenerator
2024-06-15 21:56:06.278 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.UpdateDataChangeGenerator
2024-06-15 21:56:06.278 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.UpdateGenerator
2024-06-15 21:56:06.279 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.CreateSequenceGeneratorSnowflake
2024-06-15 21:56:06.279 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.DropDefaultValueGeneratorSnowflake
2024-06-15 21:56:06.280 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.DropProcedureGeneratorSnowflake
2024-06-15 21:56:06.280 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.InsertOrUpdateGeneratorSnowflake
2024-06-15 21:56:06.280 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.RenameTableGeneratorSnowflake
2024-06-15 21:56:06.280 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.RenameViewGeneratorSnowflake
2024-06-15 21:56:06.280 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.SetColumnRemarksGeneratorSnowflake
2024-06-15 21:56:06.282 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.SetTableRemarksGeneratorSnowflake
2024-06-15 21:56:06.282 [main] DEBUG liquibase.servicelocator - Loaded liquibase.sqlgenerator.SqlGenerator instance liquibase.sqlgenerator.core.GetViewDefinitionGeneratorSnowflake
2024-06-15 21:56:06.307 [main] INFO  liquibase.database - Set default schema name to public
2024-06-15 21:56:06.308 [main] DEBUG liquibase.configuration - No configuration value for liquibase.liquibaseSchemaName aka liquibase.schemaName found
2024-06-15 21:56:06.310 [main] DEBUG liquibase.configuration - No configuration value for liquibase.supportPropertyEscaping aka enableEscaping found
2024-06-15 21:56:06.310 [main] DEBUG liquibase.configuration - Configuration liquibase.supportPropertyEscaping is using the default value of false
2024-06-15 21:56:06.324 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.CalculateChecksumCommandStep
2024-06-15 21:56:06.324 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.ChangelogSyncCommandStep
2024-06-15 21:56:06.325 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.ChangelogSyncSqlCommandStep
2024-06-15 21:56:06.325 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.ChangelogSyncToTagCommandStep
2024-06-15 21:56:06.326 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.ChangelogSyncToTagSqlCommandStep
2024-06-15 21:56:06.326 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.ClearChecksumsCommandStep
2024-06-15 21:56:06.327 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.DbDocCommandStep
2024-06-15 21:56:06.333 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.AddAutoIncrementChange
2024-06-15 21:56:06.334 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.AddColumnChange
2024-06-15 21:56:06.335 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.AddDefaultValueChange
2024-06-15 21:56:06.336 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.AddForeignKeyConstraintChange
2024-06-15 21:56:06.336 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.AddLookupTableChange
2024-06-15 21:56:06.337 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.AddNotNullConstraintChange
2024-06-15 21:56:06.337 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.AddPrimaryKeyChange
2024-06-15 21:56:06.338 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.AddUniqueConstraintChange
2024-06-15 21:56:06.338 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.AlterSequenceChange
2024-06-15 21:56:06.339 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.CreateIndexChange
2024-06-15 21:56:06.340 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.CreateProcedureChange
2024-06-15 21:56:06.341 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.CreateSequenceChange
2024-06-15 21:56:06.341 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.CreateTableChange
2024-06-15 21:56:06.342 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.CreateViewChange
2024-06-15 21:56:06.343 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.DeleteDataChange
2024-06-15 21:56:06.343 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.DropAllForeignKeyConstraintsChange
2024-06-15 21:56:06.344 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.DropColumnChange
2024-06-15 21:56:06.344 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.DropDefaultValueChange
2024-06-15 21:56:06.344 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.DropForeignKeyConstraintChange
2024-06-15 21:56:06.344 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.DropIndexChange
2024-06-15 21:56:06.345 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.DropNotNullConstraintChange
2024-06-15 21:56:06.345 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.DropPrimaryKeyChange
2024-06-15 21:56:06.346 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.DropProcedureChange
2024-06-15 21:56:06.346 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.DropSequenceChange
2024-06-15 21:56:06.347 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.DropTableChange
2024-06-15 21:56:06.347 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.DropUniqueConstraintChange
2024-06-15 21:56:06.348 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.DropViewChange
2024-06-15 21:56:06.349 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.EmptyChange
2024-06-15 21:56:06.350 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.ExecuteShellCommandChange
2024-06-15 21:56:06.351 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.InsertDataChange
2024-06-15 21:56:06.355 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.LoadDataChange
2024-06-15 21:56:06.355 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.LoadUpdateDataChange
2024-06-15 21:56:06.356 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.MergeColumnChange
2024-06-15 21:56:06.356 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.ModifyDataTypeChange
2024-06-15 21:56:06.357 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.OutputChange
2024-06-15 21:56:06.358 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.RawSQLChange
2024-06-15 21:56:06.358 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.RenameColumnChange
2024-06-15 21:56:06.358 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.RenameSequenceChange
2024-06-15 21:56:06.359 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.RenameTableChange
2024-06-15 21:56:06.359 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.RenameViewChange
2024-06-15 21:56:06.360 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.SQLFileChange
2024-06-15 21:56:06.360 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.SetColumnRemarksChange
2024-06-15 21:56:06.360 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.SetTableRemarksChange
2024-06-15 21:56:06.361 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.StopChange
2024-06-15 21:56:06.361 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.TagDatabaseChange
2024-06-15 21:56:06.362 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.core.UpdateDataChange
2024-06-15 21:56:06.362 [main] DEBUG liquibase.servicelocator - Loaded liquibase.change.Change instance liquibase.change.custom.CustomChangeWrapper
2024-06-15 21:56:06.477 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.DiffChangelogCommandStep
2024-06-15 21:56:06.478 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.DiffCommandStep
2024-06-15 21:56:06.480 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.DropAllCommandStep
2024-06-15 21:56:06.481 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.ExecuteSqlCommandStep
2024-06-15 21:56:06.481 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.FutureRollbackCountSqlCommandStep
2024-06-15 21:56:06.481 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.FutureRollbackFromTagSqlCommandStep
2024-06-15 21:56:06.482 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.FutureRollbackSqlCommandStep
2024-06-15 21:56:06.483 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.GenerateChangelogCommandStep
2024-06-15 21:56:06.485 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.HistoryCommandStep
2024-06-15 21:56:06.486 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.InternalHistoryCommandStep
2024-06-15 21:56:06.486 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.InternalSnapshotCommandStep
2024-06-15 21:56:06.487 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.ListLocksCommandStep
2024-06-15 21:56:06.487 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.MarkNextChangesetRanCommandStep
2024-06-15 21:56:06.487 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.MarkNextChangesetRanSqlCommandStep
2024-06-15 21:56:06.488 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.ReleaseLocksCommandStep
2024-06-15 21:56:06.489 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.RollbackCommandStep
2024-06-15 21:56:06.490 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.RollbackCountCommandStep
2024-06-15 21:56:06.490 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.RollbackCountSqlCommandStep
2024-06-15 21:56:06.491 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.RollbackSqlCommandStep
2024-06-15 21:56:06.493 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.RollbackToDateCommandStep
2024-06-15 21:56:06.494 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.RollbackToDateSqlCommandStep
2024-06-15 21:56:06.495 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.SnapshotCommandStep
2024-06-15 21:56:06.496 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.SnapshotReferenceCommandStep
2024-06-15 21:56:06.497 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.StartH2CommandStep
2024-06-15 21:56:06.498 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.StatusCommandStep
2024-06-15 21:56:06.498 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.TagCommandStep
2024-06-15 21:56:06.498 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.TagExistsCommandStep
2024-06-15 21:56:06.500 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.UnexpectedChangesetsCommandStep
2024-06-15 21:56:06.500 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.UpdateCommandStep
2024-06-15 21:56:06.501 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.UpdateCountCommandStep
2024-06-15 21:56:06.501 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.UpdateCountSqlCommandStep
2024-06-15 21:56:06.502 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.UpdateSqlCommandStep
2024-06-15 21:56:06.502 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.UpdateTestingRollbackCommandStep
2024-06-15 21:56:06.503 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.UpdateToTagCommandStep
2024-06-15 21:56:06.504 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.UpdateToTagSqlCommandStep
2024-06-15 21:56:06.504 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.ValidateCommandStep
2024-06-15 21:56:06.505 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.helpers.ChangeExecListenerCommandStep
2024-06-15 21:56:06.506 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.helpers.DatabaseChangelogCommandStep
2024-06-15 21:56:06.506 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.helpers.DbUrlConnectionArgumentsCommandStep
2024-06-15 21:56:06.507 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.helpers.DbUrlConnectionCommandStep
2024-06-15 21:56:06.508 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.helpers.DiffOutputControlCommandStep
2024-06-15 21:56:06.509 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.helpers.LockServiceCommandStep
2024-06-15 21:56:06.509 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.helpers.OutputWriterCommandStep
2024-06-15 21:56:06.510 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.helpers.PreCompareCommandStep
2024-06-15 21:56:06.510 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.helpers.ReferenceDatabaseOutputWriterCommandStep
2024-06-15 21:56:06.512 [main] DEBUG liquibase.servicelocator - Loaded liquibase.command.CommandStep instance liquibase.command.core.helpers.ReferenceDbUrlConnectionCommandStep
